ВСКРУЖИТЬ	120955-V	ИЗМЕНЕНИЕ СОСТОЯНИЯ
ВСХЛИПЫВАТЬ	107093-V	ИЗДАТЬ ЗВУК
ВСХЛИПЫВАТЬ	110719-V	ЛИТЬ ЖИДКОСТЬ
ВСХЛИПЫВАТЬ	120904-V	ВЫСТУПИТЬ НАРУЖУ
ВСХЛИПЫВАТЬ	107196-V	ПЛАКАТЬ, ПРОЛИВАТЬ СЛЕЗЫ
ВСХЛИПЫВАТЬ	114103-V	ИЗДАВАТЬ, ИСПУСКАТЬ
ВСХЛИПЫВАТЬ	107094-V	ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ
ВСХЛИПЫВАТЬ	116102-V	НАДОЕСТЬ
ВСХЛИПЫВАТЬ	115752-V	ЖАЛОВАТЬСЯ (ВЫСКАЗЫВАТЬ НЕУДОВОЛЬСТВИЕ)
ВСХЛИПЫВАТЬ	106876-V	ВЫСКАЗАТЬ
ВСХЛИПЫВАТЬ	106938-V	ПЕРЕМЕСТИТЬ
ВШИВАТЬ	113291-V	СШИВАТЬ
ВШИВАТЬ	106557-V	СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ВШИВАТЬ	110795-V	ПРИШИТЬ (ПРИКРЕПИТЬ)
ВШИВАТЬ	110790-V	ПРИКРЕПИТЬ, ПРИДЕЛАТЬ
ВШИВАТЬ	111568-V	ЗАДЕЛАТЬ ОТВЕРСТИЕ
ВШИВАТЬ	106493-V	СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)
ВШИВАТЬ	106495-V	ИЗГОТОВИТЬ, ВЫРАБОТАТЬ
ВШИВАТЬ	111572-V	ЗАКРЫТЬ ОТВЕРСТИЕ, ПРОХОД
ВШИВАТЬ	111375-V	ПОЧИНКА НЕИСПРАВНОГО
ВШИВАТЬ	107707-V	СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)
ВЫКЛЕВАТЬ	106934-V	ЕСТЬ, ПРИНИМАТЬ ПИЩУ
ВЫКЛЕВАТЬ	107404-V	УДАРИТЬ, НАНЕСТИ УДАР
ВЫКЛЕВАТЬ	115010-V	РОДИТЬСЯ НА СВЕТ
ВЫКЛЕВАТЬ	106933-V	ГЛОТАТЬ ВНУТРЬ СЕБЯ
ВЫКЛЕВАТЬ	115102-V	МУЧИТЬ
ВЫКЛЕВАТЬ	112339-V	ПРИДРАТЬСЯ
ВЫКЛЕВАТЬ	115593-V	ХВАТАТЬ, СХВАТИТЬ
ВЫКЛЕВАТЬ	110911-V	ВЫРВАТЬ, ВЫДРАТЬ
ВЫКЛЕВАТЬ	111963-V	КАСАТЬСЯ, ДОТРАГИВАТЬСЯ
ВЫКЛЕВАТЬ	111853-V	ПРОДЕЛАТЬ ОТВЕРСТИЕ
ВЫПЛАКАТЬ	110719-V	ЛИТЬ ЖИДКОСТЬ
ВЫПЛАКАТЬ	120904-V	ВЫСТУПИТЬ НАРУЖУ
ВЫПЛАКАТЬ	107196-V	ПЛАКАТЬ, ПРОЛИВАТЬ СЛЕЗЫ
ВЫПЛАКАТЬ	106938-V	ПЕРЕМЕСТИТЬ
ВЫПЛАКАТЬ	111329-V	ПОЯВИТЬСЯ, ПОКАЗАТЬСЯ
ВЫПЛАКАТЬ	120905-V	ВЫЙТИ (ПОКАЗАТЬСЯ, ПОЯВИТЬСЯ)
ВЫПЛАКАТЬ	116921-V	ПЕРЕЖИТЬ, ИСПЫТАТЬ
ВЫПЛАКАТЬ	116102-V	НАДОЕСТЬ
ВЫПЛАКАТЬ	115752-V	ЖАЛОВАТЬСЯ (ВЫСКАЗЫВАТЬ НЕУДОВОЛЬСТВИЕ)
ВЫПЛАКАТЬ	106876-V	ВЫСКАЗАТЬ
ВЫСПРАШИВАТЬ	106876-V	ВЫСКАЗАТЬ
ВЫСПРАШИВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ВЫСПРАШИВАТЬ	106709-V	УЗНАТЬ, ПОЛУЧИТЬ СВЕДЕНИЯ
ВЫСПРАШИВАТЬ	107256-V	СПРОСИТЬ, ЗАДАТЬ ВОПРОС
ВЫСПРАШИВАТЬ	150471-V	ЗАКИДАТЬ (ОБРАТИТЬСЯ)
ВЫСПРАШИВАТЬ	116303-V	ПОЛУЧИТЬ В РАСПОРЯЖЕНИЕ
ВЫСПРАШИВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫСПРАШИВАТЬ	129792-V	ВОЗЛОЖИТЬ ОТВЕТСТВЕННОСТЬ
ВЫСПРАШИВАТЬ	116932-V	СПРАВИТЬСЯ, ОСВЕДОМИТЬСЯ
ВЫСПРАШИВАТЬ	106457-V	ПОКАЗАТЬ, СДЕЛАТЬ ЯВНЫМ, ВИДИМЫМ
ВЫТАПТЫВАТЬ	111192-V	ДАВИТЬ, ЖАТЬ
ВЫТАПТЫВАТЬ	107013-V	ГРЯЗНИТЬ, ПАЧКАТЬ
ВЫТАПТЫВАТЬ	106483-V	УНИЧТОЖИТЬ, ПРЕКРАТИТЬ СУЩЕСТВОВАНИЕ
ВЫТАПТЫВАТЬ	111881-V	НАНЕСЕНИЕ НА ПОВЕРХНОСТЬ
ВЫТАПТЫВАТЬ	116661-V	ВДАВИТЬ ВНУТРЬ
ВЫТАПТЫВАТЬ	140829-V	СБИТЬСЯ (ПОВРЕДИТЬСЯ)
ВЫТАПТЫВАТЬ	116360-V	ИЗНОСИТЬСЯ ОТ УПОТРЕБЛЕНИЯ
ВЫТАПТЫВАТЬ	129004-V	ИСКРИВИТЬ (ИЗОГНУТЬ)
ВЫТАПТЫВАТЬ	120791-V	ДАВИТЬ, ЗАДАВИТЬ
ВЫТАПТЫВАТЬ	111369-V	ПОРТИТЬ, ДЕЛАТЬ ПЛОХИМ
ВЫЧЕРПЫВАТЬ	110916-V	ИЗВЛЕЧЬ, ДОСТАТЬ
ВЫЧЕРПЫВАТЬ	110910-V	ВЫНУТЬ
ВЫЧЕРПЫВАТЬ	115594-V	БРАТЬ РУКОЙ, ЗУБАМИ, ОРУДИЕМ
ВЫЧЕРПЫВАТЬ	110908-V	УДАЛИТЬ НАРУЖУ
ВЫЧЕРПЫВАТЬ	150231-V	ВЫБРОСИТЬ ИЗ СЕБЯ
ВЫЧЕРПЫВАТЬ	154208-V	ВЫНЕСТИ СТИХИЕЙ
ВЫЧЕРПЫВАТЬ	118403-V	УСВОИТЬ (СДЕЛАТЬ ПРИВЫЧНЫМ ДЛЯ СЕБЯ)
ВЫЧЕРПЫВАТЬ	116296-V	ВЗЯТЬ В СВОЕ РАСПОРЯЖЕНИЕ
ВЫЧЕРПЫВАТЬ	112044-V	ПОДРАЖАТЬ
ВЫЧЕРПЫВАТЬ	110752-V	ОПОРОЖНИТЬ
ВЯЛИТЬ	109109-V	ПРИГОТОВЛЕНИЕ ПИЩИ
ВЯЛИТЬ	111101-V	НАГРЕТЬСЯ
ВЯЛИТЬ	111554-V	ЗАПАСТИ, ЗАГОТОВИТЬ
ВЯЛИТЬ	106534-V	ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ
ВЯЛИТЬ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
ВЯЛИТЬ	111540-V	КЛАСТЬ ВНУТРЬ
ВЯЛИТЬ	111658-V	ПОСЫПАТЬ (ПОКРЫТЬ СЫПУЧИМ)
ВЯЛИТЬ	107325-V	ПОКРЫТЬ ПОВЕРХНОСТЬ
ВЯЛИТЬ	5731-V	КОНСЕРВИРОВАНИЕ ПИЩЕВЫХ ПРОДУКТОВ
ВЯЛИТЬ	116549-V	КОПИТЬ, НАКАПЛИВАТЬ
ГАТИТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ГАТИТЬ	106493-V	СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)
ГАТИТЬ	115672-V	ДОСТАВИТЬ К МЕСТУ НАЗНАЧЕНИЯ
ГАТИТЬ	115674-V	ПРИВЕЗТИ
ГАТИТЬ	107008-V	ПОСЛАТЬ, ОТПРАВИТЬ ДЛЯ ДОСТАВКИ
ГАТИТЬ	106819-V	СОКРАТИТЬ, УМЕНЬШИТЬ В КОЛИЧЕСТВЕ
ГАТИТЬ	107417-V	ОТДЕЛИТЬ ЧАСТЬ ОТ ЦЕЛОГО
ГАТИТЬ	116051-V	ОТБАВИТЬ
ГАТИТЬ	111998-V	СНЯТЬ (ОТДЕЛИТЬ, ДОСТАТЬ)
ГАТИТЬ	106710-V	ОПРЕДЕЛИТЬ, ВЫЯСНИТЬ
ГИПЕРТРОФИРОВАТЬ	141697-V	ПРЕДСТАВИТЬ В ВИДЕ
ГИПЕРТРОФИРОВАТЬ	116390-V	ИСКАЗИТЬ, ПРЕДСТАВИТЬ В ЛОЖНОМ СВЕТЕ
ГИПЕРТРОФИРОВАТЬ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
ГИПЕРТРОФИРОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ГИПЕРТРОФИРОВАТЬ	106710-V	ОПРЕДЕЛИТЬ, ВЫЯСНИТЬ
ГИПЕРТРОФИРОВАТЬ	106633-V	УХУДШЕНИЕ
ГИПЕРТРОФИРОВАТЬ	116789-V	СРАВНЯТЬ (СДЕЛАТЬ РАВНЫМ)
ГИПЕРТРОФИРОВАТЬ	5390-V	ХИРУРГИЧЕСКАЯ ОПЕРАЦИЯ
ГИПЕРТРОФИРОВАТЬ	116115-V	ПРЕУВЕЛИЧИТЬ
ГИПЕРТРОФИРОВАТЬ	110242-V	ПОВЕДЕНИЕ
ГРУБЕТЬ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
ГРУБЕТЬ	110416-V	ИЗМЕНЯТЬСЯ В ЦВЕТЕ
ГРУБЕТЬ	111109-V	ТВЕРДЕТЬ, ЗАТВЕРДЕТЬ
ГРУБЕТЬ	118530-V	ЗАМЕРЕТЬ, ЗАСТЫТЬ
ГРУБЕТЬ	130825-V	НЕМЕТЬ, ЗАНЕМЕТЬ
ГРУБЕТЬ	106639-V	УВЕЛИЧИТЬСЯ
ГРУБЕТЬ	106633-V	УХУДШЕНИЕ
ГРУБЕТЬ	118992-V	ХУДЕТЬ, ПОХУДЕТЬ
ГРУБЕТЬ	119625-V	СЛАБЕТЬ, ТЕРЯТЬ СИЛУ
ГРУБЕТЬ	116388-V	УТРАТИТЬ
ДИРЕКТОРСТВОВАТЬ	106607-V	УПРАВЛЯТЬ, РУКОВОДИТЬ
ДИРЕКТОРСТВОВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ДИРЕКТОРСТВОВАТЬ	145757-V	НАПРАВИТЬ ДЕЯТЕЛЬНОСТЬ
ДИРЕКТОРСТВОВАТЬ	840-V	ТРУД
ДИРЕКТОРСТВОВАТЬ	148420-V	ОТНОШЕНИЯ МЕЖДУ ЛЮДЬМИ
ДИРЕКТОРСТВОВАТЬ	106684-V	ИЗУЧИТЬ, ПОСТИЧЬ УЧЕНИЕМ
ДИРЕКТОРСТВОВАТЬ	106506-V	СЛУЖБА, ЗАНЯТИЕ (ИСТОЧНИК ЗАРАБОТКА)
ДИРЕКТОРСТВОВАТЬ	121284-V	ОТЧИСЛИТЬ (ИСКЛЮЧИТЬ, УВОЛИТЬ)
ДИРЕКТОРСТВОВАТЬ	117914-V	ОСВОБОДИТЬСЯ ОТ ОБЯЗАННОСТИ
ДИРЕКТОРСТВОВАТЬ	145935-V	УЙТИ (ПЕРЕСТАТЬ ЗАНИМАТЬСЯ)
ДОКИНУТЬ	106938-V	ПЕРЕМЕСТИТЬ
ДОКИНУТЬ	111022-V	БРОСИТЬ (ПЕРЕМЕСТИТЬ)
ДОКИНУТЬ	145755-V	НАПРАВИТЬ (ПРИДАТЬ, УКАЗАТЬ НАПРАВЛЕНИЕ)
ДОКИНУТЬ	114501-V	НАПРАВИТЬ, УСТРЕМИТЬ
ДОКИНУТЬ	108821-V	ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ
ДОКИНУТЬ	112550-V	ПОКИНУТЬ МЕСТО
ДОКИНУТЬ	107325-V	ПОКРЫТЬ ПОВЕРХНОСТЬ
ДОКИНУТЬ	106903-V	СМОТРЕТЬ, НАПРАВЛЯТЬ ВЗГЛЯД
ДОКИНУТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ДОКИНУТЬ	106817-V	ПРИНУДИТЬ, ЗАСТАВИТЬ
ДОРАБОТАТЬСЯ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ДОРАБОТАТЬСЯ	106534-V	ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ
ДОРАБОТАТЬСЯ	114999-V	ДОДЕЛАТЬ (ЗАКОНЧИТЬ РАБОТУ)
ДОРАБОТАТЬСЯ	840-V	ТРУД
